,ID,Importance,std(importance),Uncertainty in importance,Source,Unit,Definition,num_loop,num_training_samples,id_loop
Mean_DO_percent_saturation,19,3.5455986609953043,1.2632240023197479,5.835218390618507,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,13,588,June-2023-log10
gwt_cm_cav,18,5.497806453950451,0.9270853151251963,6.642996769351496,RiverAtlas,cm,Mean ground water table depth over reach catchment,13,588,June-2023-log10
slp_dg_cav,17,5.497806453950451,0.9270853151251963,6.642996769351496,RiverAtlas,degx10,Mean terrain slope over reach catchment,13,588,June-2023-log10
ele_mt_cav,24,5.497806453950451,0.9270853151251963,6.642996769351496,RiverAtlas,m,Mean elevation over reach catchment,13,588,June-2023-log10
tmp_dc_cyr,15,5.497806453950451,0.9270853151251963,6.642996769351496,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,13,588,June-2023-log10
Mean_Temp_Deg_C,23,5.497806453950451,0.9270853151251963,6.642996769351496,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,13,588,June-2023-log10
for_pc_cse,22,5.497806453950451,0.9270853151251963,6.642996769351496,RiverAtlas,percent,Forest cover extent over reach catchment,13,588,June-2023-log10
crp_pc_cse,21,3.168837726585727,0.6218078723360467,4.573183562152491,RiverAtlas,percent,Cropland extent over reach catchment,13,588,June-2023-log10
ire_pc_cse,16,3.168837726585727,0.6218078723360467,4.573183562152491,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,13,588,June-2023-log10
sgr_dk_rav,4,1.5446712228032093,0.4225713080777805,2.501458858026299,RiverAtlas,dm/km,Avg. stream gradient over reach,13,588,June-2023-log10
gla_pc_cse,0,1.0074759963028814,0.008623990619886923,1.026136816656474,RiverAtlas,percent,Glacier extent over reach catchment,13,588,June-2023-log10
pH,5,2.4260365816857092,0.8070307390296877,3.97856687419171,WHONDRS,pH,pH.,13,588,June-2023-log10
pst_pc_cse,6,2.773570133349779,0.6976633852102082,3.7706768897076666,RiverAtlas,percent,Pasture extent over reach catchment,13,588,June-2023-log10
prm_pc_cse,1,1.1563502911872503,0.21012436550032076,1.626625470707573,RiverAtlas,percent,Permafrost extent over reach catchment,13,588,June-2023-log10
ppd_pk_cav,3,1.6065601284558,0.3895277224810521,2.32568689151964,RiverAtlas,people/km^2,Average population density over reach catchment,13,588,June-2023-log10
pre_mm_cyr,10,4.561155824468504,0.7813477196923656,5.889998664692136,RiverAtlas,mm,Annual avg. precipitation over reach catchment,14,615,Jul-2023-log10
run_mm_cyr,9,4.561155824468504,0.7813477196923656,5.889998664692136,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,14,615,Jul-2023-log10
pre_mm_cdi,7,4.561155824468504,0.7813477196923656,5.889998664692136,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,14,615,Jul-2023-log10
tmp_dc_cdi,8,4.561155824468504,0.7813477196923656,5.889998664692136,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,14,615,Jul-2023-log10
pst_pc_cse,6,4.561155824468504,0.7813477196923656,5.889998664692136,RiverAtlas,percent,Pasture extent over reach catchment,14,615,Jul-2023-log10
RA_SO,13,4.777986195315256,0.47555678525962475,5.851352343283655,RiverAtlas,non-dim.,Stream order,14,615,Jul-2023-log10
RA_dm,14,4.777986195315256,0.47555678525962475,5.851352343283655,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,14,615,Jul-2023-log10
RA_ms_di,11,4.777986195315256,0.47555678525962475,5.851352343283655,RiverAtlas,m/s,Range between annual min and max avg. stream speed,14,615,Jul-2023-log10
RA_ms_av,12,4.777986195315256,0.47555678525962475,5.851352343283655,RiverAtlas,m/s,Annual avg. stream speed,14,615,Jul-2023-log10
dor_pc_pva,2,4.777986195315256,0.47555678525962475,5.851352343283655,RiverAtlas,percent,Degree of dam regulation on reach,14,615,Jul-2023-log10
Mean_DO_percent_saturation,19,3.0947488043589657,0.6013893791958892,4.470758644391873,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,14,615,Jul-2023-log10
Mean_DO_mg_per_L,20,3.0947488043589657,0.6013893791958892,4.470758644391873,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,14,615,Jul-2023-log10
slp_dg_cav,17,5.690152711688065,0.7771313857576323,6.555045242521844,RiverAtlas,degx10,Mean terrain slope over reach catchment,14,615,Jul-2023-log10
gwt_cm_cav,18,5.690152711688065,0.7771313857576323,6.555045242521844,RiverAtlas,cm,Mean ground water table depth over reach catchment,14,615,Jul-2023-log10
ele_mt_cav,24,5.690152711688065,0.7771313857576323,6.555045242521844,RiverAtlas,m,Mean elevation over reach catchment,14,615,Jul-2023-log10
tmp_dc_cyr,15,5.690152711688065,0.7771313857576323,6.555045242521844,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,14,615,Jul-2023-log10
Mean_Temp_Deg_C,23,5.690152711688065,0.7771313857576323,6.555045242521844,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,14,615,Jul-2023-log10
for_pc_cse,22,5.690152711688065,0.7771313857576323,6.555045242521844,RiverAtlas,percent,Forest cover extent over reach catchment,14,615,Jul-2023-log10
crp_pc_cse,21,3.18649701588656,0.5754266056010229,4.325856574664524,RiverAtlas,percent,Cropland extent over reach catchment,14,615,Jul-2023-log10
ire_pc_cse,16,3.18649701588656,0.5754266056010229,4.325856574664524,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,14,615,Jul-2023-log10
prm_pc_cse,1,1.0756784315373806,0.0802802980006754,1.228984676754773,RiverAtlas,percent,Permafrost extent over reach catchment,14,615,Jul-2023-log10
gla_pc_cse,0,1.0067266941692694,0.007361594168727324,1.0178855843293306,RiverAtlas,percent,Glacier extent over reach catchment,14,615,Jul-2023-log10
pH,5,2.3609515430554,0.6279979274828752,3.948085203275327,WHONDRS,pH,pH.,14,615,Jul-2023-log10
sgr_dk_rav,4,1.9004343520071298,0.546289660377035,2.9370181528655888,RiverAtlas,dm/km,Avg. stream gradient over reach,14,615,Jul-2023-log10
ppd_pk_cav,3,1.7214085592389217,0.39617267961399144,2.273157098175848,RiverAtlas,people/km^2,Average population density over reach catchment,14,615,Jul-2023-log10
run_mm_cyr,9,4.855309417322566,1.4777601388585855,8.301840366475412,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,15,630,August-2023-log10
pre_mm_cyr,10,4.855309417322566,1.4777601388585855,8.301840366475412,RiverAtlas,mm,Annual avg. precipitation over reach catchment,15,630,August-2023-log10
pre_mm_cdi,7,4.855309417322566,1.4777601388585855,8.301840366475412,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,15,630,August-2023-log10
tmp_dc_cdi,8,4.855309417322566,1.4777601388585855,8.301840366475412,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,15,630,August-2023-log10
pst_pc_cse,6,4.855309417322566,1.4777601388585855,8.301840366475412,RiverAtlas,percent,Pasture extent over reach catchment,15,630,August-2023-log10
RA_SO,13,4.506477263029547,0.6835028712800609,5.535930796636549,RiverAtlas,non-dim.,Stream order,15,630,August-2023-log10
RA_dm,14,4.506477263029547,0.6835028712800609,5.535930796636549,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,15,630,August-2023-log10
RA_ms_di,11,4.506477263029547,0.6835028712800609,5.535930796636549,RiverAtlas,m/s,Range between annual min and max avg. stream speed,15,630,August-2023-log10
RA_ms_av,12,4.506477263029547,0.6835028712800609,5.535930796636549,RiverAtlas,m/s,Annual avg. stream speed,15,630,August-2023-log10
Mean_DO_mg_per_L,20,3.8721159092838655,1.1866086136876255,6.237651254145445,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,15,630,August-2023-log10
Mean_DO_percent_saturation,19,3.8721159092838655,1.1866086136876255,6.237651254145445,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,15,630,August-2023-log10
gwt_cm_cav,18,5.8872527677654025,0.9232507674049262,7.789254246412147,RiverAtlas,cm,Mean ground water table depth over reach catchment,15,630,August-2023-log10
slp_dg_cav,17,5.8872527677654025,0.9232507674049262,7.789254246412147,RiverAtlas,degx10,Mean terrain slope over reach catchment,15,630,August-2023-log10
ele_mt_cav,24,5.8872527677654025,0.9232507674049262,7.789254246412147,RiverAtlas,m,Mean elevation over reach catchment,15,630,August-2023-log10
tmp_dc_cyr,15,5.8872527677654025,0.9232507674049262,7.789254246412147,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,15,630,August-2023-log10
Mean_Temp_Deg_C,23,5.8872527677654025,0.9232507674049262,7.789254246412147,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,15,630,August-2023-log10
for_pc_cse,22,5.8872527677654025,0.9232507674049262,7.789254246412147,RiverAtlas,percent,Forest cover extent over reach catchment,15,630,August-2023-log10
crp_pc_cse,21,3.3962911806489777,0.6518370126067767,4.424376793059209,RiverAtlas,percent,Cropland extent over reach catchment,15,630,August-2023-log10
ire_pc_cse,16,3.3962911806489777,0.6518370126067767,4.424376793059209,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,15,630,August-2023-log10
sgr_dk_rav,4,2.015694842141353,0.566421952821961,3.134797641257513,RiverAtlas,dm/km,Avg. stream gradient over reach,15,630,August-2023-log10
gla_pc_cse,0,1.004667339172681,0.005178501806472008,1.0143625927963178,RiverAtlas,percent,Glacier extent over reach catchment,15,630,August-2023-log10
prm_pc_cse,1,1.1572985864251106,0.2050387923062579,1.587543063195156,RiverAtlas,percent,Permafrost extent over reach catchment,15,630,August-2023-log10
ppd_pk_cav,3,1.7311149400231733,0.3337458010960895,2.2583358559551043,RiverAtlas,people/km^2,Average population density over reach catchment,15,630,August-2023-log10
pH,5,2.1428717706276403,0.6007085857949732,2.9354916036546834,WHONDRS,pH,pH.,15,630,August-2023-log10
dor_pc_pva,2,1.4843349783786413,0.26392797998417666,1.840346009765941,RiverAtlas,percent,Degree of dam regulation on reach,15,630,August-2023-log10
pre_mm_cyr,10,3.9024606586829775,1.4659087296282407,5.976477071818948,RiverAtlas,mm,Annual avg. precipitation over reach catchment,16,651,Sep-2023-log10
run_mm_cyr,9,3.9024606586829775,1.4659087296282407,5.976477071818948,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,16,651,Sep-2023-log10
pre_mm_cdi,7,3.9024606586829775,1.4659087296282407,5.976477071818948,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,16,651,Sep-2023-log10
tmp_dc_cdi,8,3.9024606586829775,1.4659087296282407,5.976477071818948,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,16,651,Sep-2023-log10
RA_SO,13,4.686192636966952,0.8614195199814912,5.468837756012161,RiverAtlas,non-dim.,Stream order,16,651,Sep-2023-log10
RA_dm,14,4.686192636966952,0.8614195199814912,5.468837756012161,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,16,651,Sep-2023-log10
RA_ms_di,11,4.686192636966952,0.8614195199814912,5.468837756012161,RiverAtlas,m/s,Range between annual min and max avg. stream speed,16,651,Sep-2023-log10
RA_ms_av,12,4.686192636966952,0.8614195199814912,5.468837756012161,RiverAtlas,m/s,Annual avg. stream speed,16,651,Sep-2023-log10
dor_pc_pva,2,4.686192636966952,0.8614195199814912,5.468837756012161,RiverAtlas,percent,Degree of dam regulation on reach,16,651,Sep-2023-log10
crp_pc_cse,21,3.2298426329912973,0.7616718130747293,4.384371682644283,RiverAtlas,percent,Cropland extent over reach catchment,16,651,Sep-2023-log10
ire_pc_cse,16,3.2298426329912973,0.7616718130747293,4.384371682644283,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,16,651,Sep-2023-log10
slp_dg_cav,17,5.362299834663604,1.543333156665802,7.877538785841432,RiverAtlas,degx10,Mean terrain slope over reach catchment,16,651,Sep-2023-log10
gwt_cm_cav,18,5.362299834663604,1.543333156665802,7.877538785841432,RiverAtlas,cm,Mean ground water table depth over reach catchment,16,651,Sep-2023-log10
ele_mt_cav,24,5.362299834663604,1.543333156665802,7.877538785841432,RiverAtlas,m,Mean elevation over reach catchment,16,651,Sep-2023-log10
tmp_dc_cyr,15,5.362299834663604,1.543333156665802,7.877538785841432,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,16,651,Sep-2023-log10
Mean_Temp_Deg_C,23,5.362299834663604,1.543333156665802,7.877538785841432,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,16,651,Sep-2023-log10
Mean_DO_mg_per_L,20,5.362299834663604,1.543333156665802,7.877538785841432,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,16,651,Sep-2023-log10
Mean_DO_percent_saturation,19,5.362299834663604,1.543333156665802,7.877538785841432,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,16,651,Sep-2023-log10
pst_pc_cse,6,2.221936676862633,0.701829102930355,3.335312358065429,RiverAtlas,percent,Pasture extent over reach catchment,16,651,Sep-2023-log10
sgr_dk_rav,4,1.8041624469607158,0.38616828271245524,2.5856957492421007,RiverAtlas,dm/km,Avg. stream gradient over reach,16,651,Sep-2023-log10
prm_pc_cse,1,1.1652819049077683,0.22657237184832826,1.6427431100045873,RiverAtlas,percent,Permafrost extent over reach catchment,16,651,Sep-2023-log10
gla_pc_cse,0,1.0869499237367528,0.14551284004462722,1.417610566497448,RiverAtlas,percent,Glacier extent over reach catchment,16,651,Sep-2023-log10
pH,5,2.308091520034199,0.8008288147163888,3.662738031037365,WHONDRS,pH,pH.,16,651,Sep-2023-log10
ppd_pk_cav,3,1.7082782399827288,0.5700388233371789,2.890465470505446,RiverAtlas,people/km^2,Average population density over reach catchment,16,651,Sep-2023-log10
for_pc_cse,22,2.7969641512426744,1.0138726196838617,4.282559161749257,RiverAtlas,percent,Forest cover extent over reach catchment,16,651,Sep-2023-log10
Mean_DO_mg_per_L,20,1.1978148024942572,0.2098901659467782,1.6778210424127682,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,17,678,Oct-2023-log10
Mean_DO_percent_saturation,19,1.1978148024942572,0.2098901659467782,1.6778210424127682,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,17,678,Oct-2023-log10
run_mm_cyr,9,4.4971490088934045,0.8594508210783997,6.046555691722066,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,17,678,Oct-2023-log10
pre_mm_cyr,10,4.4971490088934045,0.8594508210783997,6.046555691722066,RiverAtlas,mm,Annual avg. precipitation over reach catchment,17,678,Oct-2023-log10
pre_mm_cdi,7,4.4971490088934045,0.8594508210783997,6.046555691722066,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,17,678,Oct-2023-log10
tmp_dc_cdi,8,4.4971490088934045,0.8594508210783997,6.046555691722066,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,17,678,Oct-2023-log10
RA_dm,14,4.749714893918411,0.7964457839142773,6.223511146543251,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,17,678,Oct-2023-log10
RA_SO,13,4.749714893918411,0.7964457839142773,6.223511146543251,RiverAtlas,non-dim.,Stream order,17,678,Oct-2023-log10
RA_ms_av,12,4.749714893918411,0.7964457839142773,6.223511146543251,RiverAtlas,m/s,Annual avg. stream speed,17,678,Oct-2023-log10
RA_ms_di,11,4.749714893918411,0.7964457839142773,6.223511146543251,RiverAtlas,m/s,Range between annual min and max avg. stream speed,17,678,Oct-2023-log10
crp_pc_cse,21,6.283375388846943,0.9338197546436575,7.568710249513282,RiverAtlas,percent,Cropland extent over reach catchment,17,678,Oct-2023-log10
ire_pc_cse,16,6.283375388846943,0.9338197546436575,7.568710249513282,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,17,678,Oct-2023-log10
slp_dg_cav,17,6.283375388846943,0.9338197546436575,7.568710249513282,RiverAtlas,degx10,Mean terrain slope over reach catchment,17,678,Oct-2023-log10
gwt_cm_cav,18,6.283375388846943,0.9338197546436575,7.568710249513282,RiverAtlas,cm,Mean ground water table depth over reach catchment,17,678,Oct-2023-log10
ele_mt_cav,24,6.283375388846943,0.9338197546436575,7.568710249513282,RiverAtlas,m,Mean elevation over reach catchment,17,678,Oct-2023-log10
tmp_dc_cyr,15,6.283375388846943,0.9338197546436575,7.568710249513282,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,17,678,Oct-2023-log10
Mean_Temp_Deg_C,23,6.283375388846943,0.9338197546436575,7.568710249513282,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,17,678,Oct-2023-log10
for_pc_cse,22,6.283375388846943,0.9338197546436575,7.568710249513282,RiverAtlas,percent,Forest cover extent over reach catchment,17,678,Oct-2023-log10
pH,5,3.055676318196201,0.8716652948132476,4.770220626940905,WHONDRS,pH,pH.,17,678,Oct-2023-log10
gla_pc_cse,0,1.0230821394316456,0.019204720084800404,1.0612000835670636,RiverAtlas,percent,Glacier extent over reach catchment,17,678,Oct-2023-log10
pst_pc_cse,6,2.899335448417655,0.8737299430352072,4.656707397814278,RiverAtlas,percent,Pasture extent over reach catchment,17,678,Oct-2023-log10
ppd_pk_cav,3,2.1266806836040093,0.38380184559152036,2.826281429724604,RiverAtlas,people/km^2,Average population density over reach catchment,17,678,Oct-2023-log10
prm_pc_cse,1,1.104803985247685,0.06994376762533167,1.2412506106053474,RiverAtlas,percent,Permafrost extent over reach catchment,17,678,Oct-2023-log10
dor_pc_pva,2,1.7129109847118353,0.46592582391112497,2.518509055274238,RiverAtlas,percent,Degree of dam regulation on reach,17,678,Oct-2023-log10
sgr_dk_rav,4,2.0914506803001314,0.45805410111176775,2.7611977842393856,RiverAtlas,dm/km,Avg. stream gradient over reach,17,678,Oct-2023-log10
pre_mm_cyr,10,3.155729919976658,0.9132216091805787,4.68422750889425,RiverAtlas,mm,Annual avg. precipitation over reach catchment,18,690,Nov-2023-log10-DO-update-correct
run_mm_cyr,9,3.155729919976658,0.9132216091805787,4.68422750889425,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,18,690,Nov-2023-log10-DO-update-correct
pre_mm_cdi,7,3.155729919976658,0.9132216091805787,4.68422750889425,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,18,690,Nov-2023-log10-DO-update-correct
tmp_dc_cdi,8,3.155729919976658,0.9132216091805787,4.68422750889425,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,18,690,Nov-2023-log10-DO-update-correct
RA_dm,14,3.4437230744884912,0.7143595765476493,4.666514664121652,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,18,690,Nov-2023-log10-DO-update-correct
RA_SO,13,3.4437230744884912,0.7143595765476493,4.666514664121652,RiverAtlas,non-dim.,Stream order,18,690,Nov-2023-log10-DO-update-correct
RA_ms_av,12,3.4437230744884912,0.7143595765476493,4.666514664121652,RiverAtlas,m/s,Annual avg. stream speed,18,690,Nov-2023-log10-DO-update-correct
RA_ms_di,11,3.4437230744884912,0.7143595765476493,4.666514664121652,RiverAtlas,m/s,Range between annual min and max avg. stream speed,18,690,Nov-2023-log10-DO-update-correct
Mean_DO_mg_per_L,20,7.058494912468143,1.8461567891315624,10.86376046456739,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,18,690,Nov-2023-log10-DO-update-correct
Mean_DO_percent_saturation,19,7.058494912468143,1.8461567891315624,10.86376046456739,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,18,690,Nov-2023-log10-DO-update-correct
gwt_cm_cav,18,7.058494912468143,1.8461567891315624,10.86376046456739,RiverAtlas,cm,Mean ground water table depth over reach catchment,18,690,Nov-2023-log10-DO-update-correct
slp_dg_cav,17,7.058494912468143,1.8461567891315624,10.86376046456739,RiverAtlas,degx10,Mean terrain slope over reach catchment,18,690,Nov-2023-log10-DO-update-correct
ele_mt_cav,24,7.058494912468143,1.8461567891315624,10.86376046456739,RiverAtlas,m,Mean elevation over reach catchment,18,690,Nov-2023-log10-DO-update-correct
tmp_dc_cyr,15,7.058494912468143,1.8461567891315624,10.86376046456739,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,18,690,Nov-2023-log10-DO-update-correct
Mean_Temp_Deg_C,23,7.058494912468143,1.8461567891315624,10.86376046456739,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,18,690,Nov-2023-log10-DO-update-correct
ire_pc_cse,16,7.058494912468143,1.8461567891315624,10.86376046456739,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,18,690,Nov-2023-log10-DO-update-correct
crp_pc_cse,21,7.058494912468143,1.8461567891315624,10.86376046456739,RiverAtlas,percent,Cropland extent over reach catchment,18,690,Nov-2023-log10-DO-update-correct
for_pc_cse,22,7.058494912468143,1.8461567891315624,10.86376046456739,RiverAtlas,percent,Forest cover extent over reach catchment,18,690,Nov-2023-log10-DO-update-correct
pst_pc_cse,6,1.943116060073542,0.6699767430333076,3.625605005609856,RiverAtlas,percent,Pasture extent over reach catchment,18,690,Nov-2023-log10-DO-update-correct
sgr_dk_rav,4,1.7953253778609775,0.590733963375796,3.001922019025596,RiverAtlas,dm/km,Avg. stream gradient over reach,18,690,Nov-2023-log10-DO-update-correct
ppd_pk_cav,3,1.690409117159487,0.5000397039039931,2.419246120745134,RiverAtlas,people/km^2,Average population density over reach catchment,18,690,Nov-2023-log10-DO-update-correct
gla_pc_cse,0,1.006376367391328,0.009771580714347104,1.028016677094037,RiverAtlas,percent,Glacier extent over reach catchment,18,690,Nov-2023-log10-DO-update-correct
prm_pc_cse,1,1.0314992069797495,0.056316077471309824,1.1496252641413045,RiverAtlas,percent,Permafrost extent over reach catchment,18,690,Nov-2023-log10-DO-update-correct
pH,5,1.9081550969223429,0.7640469096937155,3.873447911589741,WHONDRS,pH,pH.,18,690,Nov-2023-log10-DO-update-correct
dor_pc_pva,2,1.454904613737414,0.31407621811926684,2.224447828838662,RiverAtlas,percent,Degree of dam regulation on reach,18,690,Nov-2023-log10-DO-update-correct
